["Acid_Mine_Dr Assemb1-Fe3+ W1R1Fb AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/acid_mine_drain_assem1.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/acid_mine_drain_assem1.23775.asc.txt"]
["Acid_Mine_Dr Assemb2-Fe3+ W1R1Fb AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/acid_mine_drain_assem2.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/acid_mine_drain_assem2.23799.asc.txt"]
["Actinolite-Hornfels BR93-5a W1R1Bc AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/actinolite-hornfels_br93-5a.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/actinolite-hornfels_br93-5a.23822.asc.txt"]
["Actinolite-Tremolit BR93-22C W1R1Bb AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/actinolite-tremolite_br93-22c.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/actinolite-tremolite_br93-22c.23833.asc.txt"]
["Actinolite_Dolomit BR93-60B W1R1Bb AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/actinolite_dolomite_skarn_br93-60b.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/actinolite_dolomite_skarn_br93-60b.23844.asc.txt"]
["Alun.33+Kaol.33+Musc.33 AMX2 W1R1Ba AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/alun_kaol_musc_amx2.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/alun_kaol_musc_amx2.23855.asc.txt"]
["Alun0.3+Musc0.4+Pyro0.3 AMX1 W1R1Ba AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/alun_musc_pyro_amx1.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/alun_musc_pyro_amx1.23867.asc.txt"]
["Alun366+.50PyroPYS1A GDS222 W1R1Bb AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/alun_pyro_pys1a.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/alun_pyro_pys1a.23881.asc.txt"]
["Alun_Na+Kaol+Hemat MV00-11a W1R1Fc AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/alun_na_mv00-11a.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/alun_na_mv00-11a.23894.asc.txt"]
["Alunite+Pyrophyl SD1093A W1R1Bb AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/alunite_mixture_sd1093a.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/alunite_mixture_sd1093a.23913.asc.txt"]
["Alunite-K CU91-217G1 HiTemp W1R1Fb AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/alunite_cu91-217g1.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/alunite_cu91-217g1.23924.asc.txt"]
["Alunite+Dickite MV99-6-26b W1R1Fc AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/alunite_na_dickite_mv99-6-26b.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/alunite_na_dickite_mv99-6-26b.23945.asc.txt"]
["Alunite.5+MuscCU91-250A AMX4 W1R1Ba AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/alun_musc_amx4.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/alun_musc_amx4.23965.asc.txt"]
["Alunite0.35K+.65Na CU91-217H W1R1Fb AREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/alunite_cu91-217h.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/alunite_cu91-217h.23978.asc.txt"]
["Alunite0.35K+.65Na CU91-217H W2R4Nb RREF","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/DESCRIPT/S/alunite_cu91-217h.html","https://archive.usgs.gov/archive/sites/speclab.cr.usgs.gov/spectral.lib06/ds231/ASCII/S/alunite_cu91-217h.24001.asc.txt"]
