['1-2-3-Trimethylbenzene_85K_ASDHRb', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/1-2-3-Trimethylbenzene_85K_ASDHRb_AREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_1-2-3-Trimethylbenzene_85K_ASDHRb_AREF.zip']
['1-2-3-Trimethylbenzene_85K_NIC4bb_RREF', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/1-2-3-Trimethylbenzene_85K_NIC4bb_RREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_1-2-3-Trimethylbenzene_85K_NIC4bb_RREF.zip']
['2-3-Benzanthracene_SA-B2403_NIC4aa_RREF', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/2-3-Benzanthracene_SA-B2403_NIC4aa_RREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_2-3-Benzanthracene_SA-B2403_NIC4aa_RREF.zip']
['2-4-Diaminopyrimidine_468231_ASDHRa', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/2-4-Diaminopyrimidine_468231_ASDHRa_AREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_2-4-Diaminopyrimidine_468231_ASDHRa_AREF.zip']
['2-4-Diaminopyrimidine_468231_NIC4aa_RREF', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/2-4-Diaminopyrimidine_468231_NIC4aa_RREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_2-4-Diaminopyrimidine_468231_NIC4aa_RREF.zip']
['2-4-Diaminopyrimidine_85K_ASDHRa', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/2-4-Diaminopyrimidine_85K_ASDHRa_AREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_2-4-Diaminopyrimidine_85K_ASDHRa_AREF.zip']
['2-4-Diaminopyrimidine_90K_NIC4aa_RREF', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/2-4-Diaminopyrimidine_90K_NIC4aa_RREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_2-4-Diaminopyrimidine_90K_NIC4aa_RREF.zip']
['2-4Diamino6hydroxypyrim_100K_NIC4aa_RREF', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/2-4Diamino6hydroxypyrim_100K_NIC4aa_RREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_2-4Diamino6hydroxypyrim_100K_NIC4aa_RREF.zip']
['2-4Diamino6hydroxypyrim_85K_ASDHRa', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/2-4Diamino6hydroxypyrim_85K_ASDHRa_AREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_2-4Diamino6hydroxypyrim_85K_ASDHRa_AREF.zip']
['2-4Diamino6hydroxypyrimidin_NIC4aa_RREF', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/2-4Diamino6hydroxypyrimidin_NIC4aa_RREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_2-4Diamino6hydroxypyrimidin_NIC4aa_RREF.zip']
['2-4Diamino6hydroxypyrimidine_ASDHRa', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/2-4Diamino6hydroxypyrimidine_ASDHRa_AREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_2-4Diamino6hydroxypyrimidine_ASDHRa_AREF.zip']
['2-6-Diaminopurine_247847_85K_ASDHRa', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/2-6-Diaminopurine_247847_85K_ASDHRa_AREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_2-6-Diaminopurine_247847_85K_ASDHRa_AREF.zip']
['2-6-Diaminopurine_247847_90K_NIC4aa_RREF', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/2-6-Diaminopurine_247847_90K_NIC4aa_RREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_2-6-Diaminopurine_247847_90K_NIC4aa_RREF.zip']
['2-6-Diaminopurine_247847_ASDHRa', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/2-6-Diaminopurine_247847_ASDHRa_AREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_2-6-Diaminopurine_247847_ASDHRa_AREF.zip']
['2-6-Diaminopurine_247847_NIC4aa_RREF', 'https://crustal.usgs.gov/speclab/data/HTMLmetadata/2-6-Diaminopurine_247847_NIC4aa_RREF.html', 'https://crustal.usgs.gov/speclab/data/ZIPrecords/ZIPdata_splib07a/ChapterO_OrganicCompounds/splib07a_2-6-Diaminopurine_247847_NIC4aa_RREF.zip']
